Sequencial; Receitas; Despesas
250000000592; 76014.94; 76006.29
130000000028; 5154.4; 5154.4
250000002604; 307411.76; 307411.76
240000000484; 38171.05; 38171.05
250000000681; 17036.3; 19026.9
150000000347; 300; 300
250000003112; 15045.36; 15045.36
130000001089; 4628; 4628
190000001122; 8020.19; 8020.19
130000000230; 147577.95; 154312.67
60000000264; 3270; 3270
80000000565; 187727.56; 187727.56
50000000956; Sem lancamento; -
50000001151; Sem prestacao; Sem prestacao
160000000976; 3365; 3365
240000000078; 2950; 2950
10000000099; Sem lancamento; -
90000001194; Sem lancamento; -
190000001090; 1000; 1000
190000001999; 6000; 6000
190000003067; Sem prestacao; Sem prestacao
140000000735; 100; 100
50000000139; 90838.4; 90838.4
260000000042; Sem lancamento; -
120000000272; 300926.21; 300926.21
110000000174; 2448; 2448
130000000360; 253244.24; 253244.24
150000000034; 790; 790
180000000124; Sem prestacao; Sem prestacao
20000000081; Sem lancamento; -
60000000157; 200; 200
130000000617; 3404464.5; 3404390.73
130000000590; 12154.62; 12154.62
210000000143; 37302; 37302
90000000997; 210821; 210821
190000000734; Sem prestacao; Sem prestacao
240000000641; Sem lancamento; -
70000001381; 1086; 1086
190000001170; 3600; 3600
190000001879; 949579.69; 948906.04
160000000508; 2803.47; 2731.07
230000000308; 800; 800
180000000274; 3150; 3150
130000000327; 731.4; 731.4
130000000392; 19277.2; 25547.2
190000002315; 20407.5; 20406.9
60000000582; 1448; 1448
250000000711; 3288; 5288
40000000243; 143170; 143170
190000001258; 1000; 993.4
160000000491; 3581.93; 3581.93
130000000689; 8277.2; 8277.2
130000000845; 11802.04; 11802.04
130000000056; Sem prestacao; Sem prestacao
230000000170; 59721.11; 59718.41
140000000075; 14400; 14329.4
90000000020; Sem lancamento; -
160000001036; 4854.5; 4859.5
80000000748; Sem lancamento; -
90000000946; 6360; 6350.15
250000001663; 11650; 11650
20000000260; 3000; 3000
190000002565; 17591.17; 17591.17
10000000323; Sem lancamento; -
250000001090; Sem lancamento; -
210000000040; 1800; 1800
90000000984; 52050; 52014.38
250000001057; 867311.78; 867311.78
130000001464; 4825; 4814.3
50000000944; Sem lancamento; -
140000000604; 257850; 257850
210000000139; 140279; 140082.31
160000001149; 56064.47; 56064.47
210000001009; 174304.4; 174304.4
250000001683; 893.28; 814.28
100000000318; Sem lancamento; -
190000002944; 11449; 11449
90000000756; 5382.5; 5359
250000001920; 298.75; 298.75
140000001141; Sem prestacao; Sem prestacao
140000001501; 3200; 3200
200000000302; Sem lancamento; -
50000001070; Sem prestacao; Sem prestacao
140000000027; 300; 300
130000001199; Sem prestacao; Sem prestacao
250000003075; 15125.15; 15125.15
230000000397; 7499.51; 7499.51
190000000883; Sem lancamento; -
250000002568; 525.35; 525.35
130000001409; 4300; 4300
250000000427; 43373.02; 43320.82
50000000933; 7091.07; 7091.07
80000000034; 6925; 6925
200000000098; 2732.23; 2732.23
50000000555; 11880; 11862.45
220000000431; 1711.11; 1711.11
250000002908; 8868.45; 8803.2
40000000083; 232464.65; 232304.09
10000000529; Sem lancamento; -
250000000473; 5598.21; 5598.21
190000000524; 2814.5; 2814.5
70000000939; 125500; 130293.97
50000000822; 2410; 2410
210000000410; Sem lancamento; -
120000000343; Sem lancamento; -
120000000557; 15812.82; 15759.62
250000000237; 9000; 10305.53
190000003175; Sem lancamento; -
190000001235; Sem lancamento; -
140000000168; 18415.6; 17437.98
190000002466; 46505.5; 46505.5
190000001900; 14346.86; 14346.86
190000000811; Sem prestacao; Sem prestacao
50000000389; 233970.77; 233970.77
190000000356; 2115; 2113.4
60000000490; 705951.4; 705365.4
180000000470; Sem prestacao; Sem prestacao
160000001110; 129860.74; 129860.74
130000001770; 1050; 1020
190000001106; Sem prestacao; Sem prestacao
190000002956; Sem prestacao; Sem prestacao
80000000676; 3153.26; 3153.26
70000000061; 10400; 10400
130000001452; 87347; 87322.16
250000002919; 1562; 1557.9
50000000036; 250; 410
70000000879; Sem prestacao; Sem prestacao
250000000189; 35872.66; 35848.2
250000001411; 11627.9; 11627.9
190000002105; 700; 700
50000000660; 1752.2; 1752.2
190000002218; 4662.64; 4683.33
250000003051; 44203.8; 44203.8
70000000664; 374280; 365094.87
30000000332; 70600; 70600
250000001004; Sem lancamento; -
190000002879; 1718; 1718
240000000304; 200; 200
30000000241; 800; 800
210000001014; 12940.4; 12940.4
210000000484; 1030; 2030
180000000244; 7283.33; 7283.33
190000001200; Sem prestacao; Sem prestacao
130000001525; 1575; 2325
250000000088; 16937.02; 16937.02
190000001514; 3757; 3723
230000000237; 8452.91; 8452.91
240000000705; 2000; 2000
130000002001; Sem prestacao; Sem prestacao
210000000940; Sem lancamento; -
130000001050; 2296.07; 2296.07
80000000232; 3854; 3854
40000000343; 1166.65; 1166.65
250000000239; 1102.4; 1102.4
250000003697; 21691.15; 21686.6
170000000373; 1300; 1300
240000000467; 13147.85; 13147.85
190000001429; 158582.32; 153927.02
130000000453; 4205; 4205
140000000222; 155186.84; 155186.84
160000001335; Sem prestacao; Sem prestacao
190000002236; Sem lancamento; -
70000000268; 200; 200
160000001214; 100.4; 100.4
190000002285; 41041.73; 41041.73
70000000532; 5592; 5547.5
90000000611; 1064350; 1064350
20000000162; Sem lancamento; -
10000000098; 6315; 6315
50000000867; Sem lancamento; -
250000000337; 2015; 2015
110000000484; Sem lancamento; -
140000000354; 2064; 2064
190000003231; 3417.5; 3417.5
250000002916; 33104; 33057.73
60000000699; Sem lancamento; -
190000002507; Sem prestacao; Sem prestacao
40000000165; 272806.81; 272806.81
130000000596; 4277.2; 4277.2
130000001455; 5459.35; 5459.35
130000001461; Sem lancamento; -
250000002174; 103770.7; 103770.7
150000000273; 6719.45; 6719.45
50000000773; Sem lancamento; -
220000000024; 1494; 1494
190000001388; 1440; 1440
250000002345; 7986; 7981.4
100000000106; Sem prestacao; Sem prestacao
200000000126; Sem prestacao; Sem prestacao
70000000903; Sem lancamento; -
240000000410; Sem lancamento; -
250000000013; 41455.42; 41455.42
50000000062; 9254.1; 9256.32
20000000124; Sem lancamento; -
200000000156; 98897.5; 98382.23
130000000461; 6193; 6193
190000000493; 3301.93; 3301.93
10000000421; Sem prestacao; Sem prestacao
50000000931; 5200; 5195
170000000094; Sem lancamento; -
250000002012; 8475.89; 8447.13
190000000292; 1727.5; 1727.5
250000000462; Sem lancamento; -
60000000475; 209000; 209000
80000000071; 4729.75; 4729.75
190000001050; 3547.78; 3547.78
250000002467; 14349.23; 14349.23
250000000117; 3716.75; 3716.75
250000003831; Sem lancamento; -
190000001186; Sem prestacao; Sem prestacao
150000000551; Sem lancamento; -
250000000479; Sem prestacao; Sem prestacao
220000000161; Sem lancamento; -
80000000568; 194008.01; 193997.03
40000000161; 3211; 3211
50000001171; Sem prestacao; Sem prestacao
250000002584; Sem prestacao; Sem prestacao
60000000677; 12650; 12650
150000000427; 147576.06; 147538.17
50000000313; 90697.43; 90697.43
140000000989; 6000; 6000
120000000547; 18928.82; 18871.88
250000002751; 175; 175
130000000218; 701.06; 701.06
130000001606; Sem prestacao; Sem prestacao
130000001902; 4798; 4798
250000000836; 85051.62; 84988.62
190000002775; Sem lancamento; -
60000000137; 32850; 32619.9
70000000595; 9800.24; 9778.24
10000000088; 157.5; 157.5
70000000823; Sem lancamento; -
130000000367; 5491; 5491
250000000168; 67074; 67074
160000001136; 116240.86; 116240.86
100000000221; 18.4; 18.4
130000000757; 9250; 9450
70000000308; 5275.45; 5275.45
250000002653; 1052617.52; 1052617.52
260000000006; 3708; 3708
130000001649; 6326.5; 6326.5
80000000257; 73179.17; 72547.17
80000000431; 9287.5; 9287.5
130000001627; Sem lancamento; -
90000000973; 67314; 67314
60000000147; 200; 200
140000001135; 1940; 1940
140000000698; 1170; 1170
170000000763; Sem lancamento; -
160000001105; 6196.64; 6196.64
220000000633; 36554.11; 36554.11
250000001210; Sem lancamento; -
190000001722; 4052; 4003.05
190000001838; 1107769; 1107726.38
190000000735; 17351.4; 16451.4
130000000329; 39331; 39307.6
250000001294; 18712.4; 18712.4
210000000578; 53211; 53208.89
170000000123; 340822; 340822
170000000280; 10327.27; 10327.27
110000000549; 1751290.8; 1715325.39
250000003115; 7800; 7800
250000001905; 2293.85; 2293.85
250000002307; 400.92; 400.92
90000000769; 2040; 2040
190000001482; 815160; 814997.9
130000000017; 312427.57; 312427.57
100000000672; Sem lancamento; -
250000002506; Sem lancamento; 12.8
250000000944; 2415.08; 2415.08
140000000244; Sem lancamento; -
190000000357; 718.4; 718.4
110000000503; Sem lancamento; -
160000001222; 2096.79; 2096.79
250000000612; 1100485.85; 1100230.89
190000001176; 34269; 34269
30000000224; 15775; 15775
180000000226; 163327.5; 163327.5
150000000607; 400; 400
240000000005; 46940; 46772.5
240000000250; 581242; 617945.19
190000000649; 3880; 3861.5
10000000021; 31065.81; 31059.14
190000000802; Sem prestacao; Sem prestacao
140000000271; 5530; 4522.4
30000000276; 2177; 2177
40000000001; 520; 520
120000000235; 12300; 12300
190000001404; 2585; 2579.8
170000000351; 6353.3; 6353.3
190000001184; Sem lancamento; -
270000000149; 3871.43; 3871.43
270000000300; 23887.39; 23887.39
190000003042; 1000; 1000
30000000410; 900; 900
190000001754; 4400; 4400
50000000213; 1954.82; 1954.82
70000000614; 4844.79; 4844.79
190000002994; 1585; 1585
240000000267; Sem lancamento; -
170000000257; 14171.95; 14171.95
90000000442; 362532.18; 362473.55
140000000329; 515; 515
110000000407; 34089.9; 34089.9
130000001344; 30400; 30316.34
70000000056; 28910; 28910
50000000523; 2664.85; 2809.4
140000000327; 7210; 7210
210000000389; Sem lancamento; -
200000000504; Sem lancamento; -
150000000356; Sem lancamento; -
80000000690; Sem lancamento; -
30000000111; 7218; 7218
220000000120; 25024; 25022.82
250000001347; 120644.46; 120644.46
250000001080; 5075; 5075
30000000052; 3100; 3100
130000001680; Sem lancamento; -
250000003542; Sem lancamento; -
240000000604; Sem lancamento; -
270000000047; 17500; 17490.34
100000000699; 1500; 1500
160000000091; 122700; 122700
70000000766; 12350; 12226.8
100000000102; Sem lancamento; -
170000000261; Sem lancamento; -
140000000942; 341088.66; 340833.79
30000000310; 6600; 6600
210000000585; 41128.2; 41128.2
190000001654; 1044; 1044
260000000350; Sem lancamento; -
170000000522; 150652.01; 150238.4
190000003121; 5700; 5700
190000002693; 351.67; 351.67
70000001055; 4899.75; 4899.75
190000002134; 202.5; 202.5
100000000539; 6409.2; 6409.2
60000000821; 1000; 1000
100000000682; 797289.47; 797279.31
20000000182; 4137.74; 4137.74
250000000843; 626839.55; 626839.55
250000001060; 654.6; 654.6
130000000889; 3084049.71; 3084039.71
40000000050; 81916.88; 81916.88
140000000129; 50495.65; 50495.65
100000000657; 4167.05; 4167.05
190000001162; 1440; 1440
60000000034; Sem lancamento; -
190000002253; Sem lancamento; -
50000000266; 1200; 1200
240000000370; Sem lancamento; -
240000000040; 17342; 17342
250000003133; 1203.4; 1203.4
190000002451; 5002; -
100000000181; Sem lancamento; 550
140000000055; 449832.63; 449832.63
140000000424; 50415.99; 49857.44
190000000053; 2603; 2603
100000000311; Sem lancamento; -
140000000290; 25325; 25325
150000000396; Sem lancamento; -
100000000027; 18002; 17953.5
270000000232; 104736.21; 104736.21
250000000497; 4962.71; 4962.71
220000000247; 624089.53; 624005.81
70000000271; 3610; 3593
220000000227; 724; 724
40000000102; 101084.33; 123267.96
190000002555; Sem lancamento; -
190000001080; 9686.5; 9686.5
250000002885; 6797.7; 6797.7
250000002453; 24672.75; 24672.75
210000001042; 9150; 9150
70000001059; 5899.75; 5898.15
150000000654; Sem lancamento; -
170000000734; 1732; 1732
190000001687; 3520; 3520
190000000494; Sem lancamento; -
230000000404; 28961.11; 28961.11
190000000326; 43300; 43300
50000000372; Sem lancamento; -
250000000873; Sem lancamento; -
140000000600; 2730; 2730
60000000517; Sem lancamento; -
10000000366; 3550; 3545.6
70000000251; 1141; 1098.5
70000000491; 4055.81; 4355.81
40000000984; Sem lancamento; -
130000000749; 1236754.95; 1236754.95
220000000248; 213305.02; 213271.57
50000000662; Sem prestacao; Sem prestacao
230000000125; 3759.61; 3759.61
80000000544; 15057.56; 15057.56
70000000383; 13181.74; 13181.74
20000000235; Sem lancamento; -
180000000172; Sem prestacao; Sem prestacao
60000000066; 49353.48; 49353.48
50000000582; Sem lancamento; -
90000001199; Sem lancamento; -
150000000454; 8139.36; 8139.36
20000000150; 206355.25; 206355.25
40000000574; 15425.49; 15425.49
90000000422; 800; 800
110000000349; Sem prestacao; Sem prestacao
130000000340; Sem prestacao; Sem prestacao
250000000217; 5456.95; 5456.97
90000001158; Sem lancamento; -
150000000126; Sem prestacao; Sem prestacao
270000000117; Sem lancamento; -
130000001805; 2296.07; 2296.07
20000000277; 141520; 141506.87
270000000260; 54513.35; 54513.35
190000000056; 206643.5; 199923.36
40000000695; Sem lancamento; -
90000000508; 768.34; 768.34
190000003101; 7332.5; 7332.5
250000000371; 500; 500
190000000661; 5022; 5022
170000000539; 121200; 121200
190000001273; 4640; 4640
190000000090; 1650.5; 1650.5
250000001394; 1830842.37; 1826073.49
190000002281; 9133.5; 9133.5
50000000347; 220560.73; 220545.01
50000000721; 1065077.06; 1064970.78
180000000302; 1200; 1200
50000000210; 6063.96; 6063.96
190000000821; Sem lancamento; -
10000000585; Sem prestacao; Sem prestacao
270000000019; 908276; 908276
250000002041; Sem lancamento; -
20000000164; 4103.62; 4103.62
130000000822; 6529.2; 6529.2
250000002052; 865696.6; 891832.67
250000003623; Sem lancamento; -
260000000205; 3050; 3050
270000000115; 246113.24; 246113.24
190000001400; Sem lancamento; -
190000001836; 700; 700
70000000266; 2210; 2210
160000000045; 500; 500
100000000208; Sem lancamento; -
60000000806; 1300757.51; 1298625.96
160000000065; 110097.36; 110097.36
230000000288; 6838.51; 6805.91
250000002471; 4523.25; 4486.65
160000000069; 1150; 1150
220000000259; 11269.61; 11250.61
210000000864; 368978.62; 368978.62
250000004077; 1824; 1824
250000003351; 593; 593
170000000145; Sem lancamento; -
90000000381; 6183.35; 6183.35
140000000452; 170952.43; 170952.43
160000001404; 4900.64; 4900.64
60000000310; 600; 600
30000000254; 600; 600
60000000703; Sem lancamento; -
80000000212; 5554.41; 5554.41
180000000258; 144657.31; 142668.19
50000000068; 250; 250
60000000867; 35437.51; 35433.11
90000001244; 80; 80
20000000441; 900; 900
170000000733; Sem lancamento; -
50000000040; 45; 45
10000000126; 2600; 2594
190000003040; 3410; 3810
190000002033; 3727.5; 3727.5
200000000327; 9200; 9361
90000000654; 25961.72; 25961.72
100000000175; 207709.88; 455558.38
210000000968; 650; 650
250000001656; 26654.46; 26653.86
80000000642; 3311.26; 3212.26
40000000457; 6682.65; 6682.65
270000000118; 118913.17; 125316.25
90000001080; 8129.29; 6129.29
20000000410; Sem lancamento; -
190000002086; 5110.9; 5110.9
190000000557; 95502.35; 95344.37
180000000029; 1830; 1794.2
190000000340; Sem prestacao; Sem prestacao
160000000965; 9983.81; 9983.81
170000000462; Sem lancamento; -
250000002951; Sem lancamento; -
60000000891; Sem lancamento; -
220000000429; 3681.11; 3680.31
250000001584; 123026.5; 122967.43
100000000007; Sem prestacao; Sem prestacao
160000000704; 2120.64; 2120.64
190000001612; 1004086.6; 1004086.6
270000000267; 555500; 555500
250000002111; Sem prestacao; Sem prestacao
210000000468; 26349.5; 26349.5
20000000189; 9143.88; 9112.28
200000000482; 3374; 3342.4
90000000129; 289749.34; 289749.34
120000000320; 610401.97; 610394.99
170000000476; 4372.2; 4372.2
50000000691; 13185; 13153.4
130000000040; 5916.4; 5916.4
150000000047; 1900; 1900
250000002264; 300.93; 300.93
170000000169; 1000; 858.4
140000000259; 200; 200
100000001049; 1300; 1300
60000000277; 33580; 33480.37
160000001247; Sem prestacao; Sem prestacao
150000000245; Sem lancamento; -
250000003602; 2476.84; 2476.84
130000001493; 529075.63; 552333.49
130000000401; 31967.2; 31967.2
40000000670; 300; 300
70000000452; Sem prestacao; Sem prestacao
140000000187; 259322.46; 259322.46
10000000180; 53846.15; 49715.71
250000000170; 2010; 2010
10000000591; 700; 692.44
160000000617; 33913.7; 33913.7
130000001658; 4102.5; 4102.5
250000000306; 3065; 3065
190000001845; 2500; 2500
40000000479; 600; 600
190000000928; 400; 400
60000000885; Sem lancamento; -
40000000793; 74144.66; 74144.66
70000000371; 18573.2; 18573.2
160000001286; 6485.34; 6456.84
190000001647; 16691; 16691
120000000517; 681140; 679705.16
190000000964; 547009.5; 546853.53
200000000255; 3799.04; 3767.44
10000000505; Sem prestacao; Sem prestacao
40000000571; 14370.73; 14370.73
70000000296; 208271.27; 205972.85
250000002845; 312.5; 312.5
200000000385; 5035; 5035
160000000478; 3394.89; 3394.89
210000000054; 1800; 1800
20000000328; 9200; 9200
190000000725; Sem lancamento; -
70000000352; 2414.85; 2414.85
170000000037; Sem lancamento; -
120000000456; 5593.8; 5585.01
140000000413; 19694; 19694
130000001113; 9332.5; 9332.5
170000000622; 4200; 4229.6
190000000384; 9212.5; 9212.5
50000000505; 382.09; 382.09
80000000380; 157634.91; 168519.81
60000000074; 8735.34; 8735.34
190000000572; 1542; 1542
120000000667; 8600; 8600
270000000303; 27034.12; 27034.12
110000000022; 32936.73; 32936.73
160000000344; Sem lancamento; -
170000000499; 5553.8; 5553.8
10000000557; Sem lancamento; -
20000000319; 362; 362
80000000750; 2467.26; 2467.26
160000000174; 1756.64; 2056.64
60000000826; 25475.51; 25447.14
240000000451; 2500; 2500
70000000196; 1448; 1448
10000000414; 2884.61; -
160000001414; Sem lancamento; -
140000000587; 238; 238
100000000618; 300; 300
120000000243; 14450; 14450
240000000030; 47881; 51351
130000001424; 5630.1; 5630.1
60000000904; Sem lancamento; -
140000000269; 2320; 2320
40000000548; 9004.27; 9004.27
180000000369; 1224; 1224
80000000477; 486755.54; 619591.54
80000000705; 9053.76; 9053.76
70000001092; 15074; 15074
70000000905; Sem prestacao; Sem prestacao
140000000771; 17572.43; 17572.43
150000000446; 147399.31; 147394.75
120000000293; 260181.31; 260181.31
90000000772; 178423.22; 178423.22
90000000776; Sem lancamento; -
70000000259; 5074; 5052
250000001574; 1975; 1975
130000001707; Sem lancamento; -
20000000282; 147639.39; 147585.25
250000002811; 312.5; 312.5
220000000217; Sem lancamento; -
70000000270; 178600; 178600
70000001148; 32488.43; 32488.43
70000000103; 6641.72; 6462.22
140000000228; 5100; 4939.4
170000000279; 1327.27; 1305.67
190000001433; 346709.51; 346709.51
10000000418; Sem prestacao; Sem prestacao
40000000678; 231436.87; 231344.46
70000000995; 3678.4; 3678.4
190000000758; 1380; 1368.2
130000000962; Sem lancamento; -
90000000452; 3134; 3134
130000001844; Sem lancamento; -
250000002493; Sem lancamento; -
10000000441; Sem prestacao; Sem prestacao
110000000427; 89832.04; 89832.04
70000000860; 52452.1; 52452.1
120000000348; 160742.85; 160728.35
120000000211; 12450; 12450
70000000125; 3724; 3724
220000000446; Sem lancamento; -
150000000496; Sem lancamento; -
150000000197; 3000; 2995
70000000748; Sem lancamento; -
120000000322; 778510.23; 778176.25
80000000693; Sem lancamento; -
140000000632; 28345.43; 28345.43
250000000730; 9126; 9126
80000000586; 69305.89; 69305.89
270000000423; Sem lancamento; -
250000002175; 222852.8; 222803.93
260000000044; 2976.8; 2976.8
160000001031; Sem lancamento; -
60000000166; 259971.89; 259797.4
150000000060; 1448; 1448
100000000287; 1500; 1500
120000000668; 71000; 70991.8
160000000404; 924; 924
130000000197; 4605; 4605
160000000750; 2409.1; 2409.1
160000000466; 157112.21; 157019.9
190000002147; 12084.19; 12084.19
190000001059; Sem lancamento; -
190000002706; 24708.93; 24708.93
190000002354; 10000; 9920.09
190000001529; Sem lancamento; -
40000000782; Sem prestacao; Sem prestacao
150000000004; Sem prestacao; Sem prestacao
190000000911; 1352.5; 1352.5
160000001239; 6620.64; 6079.04
190000001952; 15087.5; 15061
180000000299; Sem lancamento; -
150000000322; 4103.25; 4103.25
160000000497; 1624.63; 1624.63
160000000653; 107847.5; 107847.5
50000000506; 271; 271
50000001065; Sem prestacao; Sem prestacao
200000000345; 33554.2; 33554.2
130000000508; 912; 912
100000000600; 6930.77; 6930.77
50000000131; 323694.73; 320159.12
130000001683; 4592; 4592
90000000588; 2642; 2609.9
170000000409; Sem prestacao; Sem prestacao
190000002612; 2349; 2349
250000002117; 17894.09; 17894.09
130000000487; 843516.83; 843516.83
80000000210; 6504.41; 6504.41
100000000255; 42983.22; 42983.22
100000000332; Sem prestacao; Sem prestacao
250000000432; 1544.57; 1544.57
80000000028; 114759.91; 114759.91
130000001523; 765658.32; 766341.59
120000000220; 13450; 13446.7
140000000013; 118723.08; 118723.08
190000000660; 7708.5; 7708.5
250000001033; Sem prestacao; Sem prestacao
130000001878; 5279.25; 5279.25
100000000882; Sem lancamento; -
60000000919; Sem prestacao; Sem prestacao
190000002338; 3035; 2984.6
50000000843; 3274; 3274
190000002484; Sem prestacao; Sem prestacao
130000001319; Sem prestacao; Sem prestacao
220000000156; 1000; 1000
210000000892; Sem lancamento; -
70000001007; 2663; 2663
190000002273; 1677.5; 1677.5
50000000855; Sem lancamento; -
140000000981; 149416.65; 149353.84
160000000209; Sem lancamento; -
130000000079; 28550.75; 28550.75
130000000616; Sem lancamento; -
140000000068; Sem prestacao; Sem prestacao
190000000104; 3524.21; 3524.21
90000000858; 134; 134
40000000003; 580; 580
100000000041; 63600; 63598.62
240000000205; 2262.37; 2262.37
250000002312; 383.71; 383.71
40000000096; 33592; 32814.5
90000000382; 6190; 6190
120000000182; 3300; 3300
90000000123; 14540.4; 34507.32
120000000256; 13450; 13450
190000003033; 27126.4; 26975.13
90000001058; 1000; 1000
160000000362; 8650.79; 8650.79
210000001016; 29282.18; 29282.18
210000000819; 26515.09; 26485.94
250000000853; Sem prestacao; Sem prestacao
30000000191; 12900; 12900
70000000343; 9789.85; 9632.73
90000000349; 135628.22; 135628.22
190000002359; 39525; 39525
50000000438; Sem lancamento; -
50000000537; 27771; 27704.9
190000000192; Sem prestacao; Sem prestacao
260000000283; Sem prestacao; Sem prestacao
250000000849; 33817.48; 33817.48
230000000420; Sem prestacao; Sem prestacao
200000000268; Sem lancamento; -
240000000527; 81421.05; 81421.05
130000000409; 7818.94; 7818.94
190000002017; 20120; 20120
70000000629; Sem lancamento; -
140000001362; Sem lancamento; -
110000000381; 33624.47; 33624.47
180000000270; 8350; 7852.3
70000000097; 10710.07; 10710.07
70000000202; 8248; 8248
120000000038; 119763.66; 119754.45
180000000285; 3900; 3900
250000000595; 1902947.65; 2086312.09
70000000499; 5480.09; 5480.09
60000000788; 685357.51; 685302.27
40000000116; 365007.68; 364904.93
70000000482; 1645; 1645
150000000258; 206703.73; 206703.73
10000000375; 3913; 3913
250000001906; 1331.5; 1331.5
250000002609; 214412.93; 214412.93
250000002389; Sem prestacao; Sem prestacao
130000000576; 81927.44; 81927.44
120000000299; Sem lancamento; -
220000000173; 42200; 41980.19
50000000482; 4000; 4000
130000000990; 1650; 1650
190000000318; 4984.79; 4984.79
240000000068; 700; 682
250000000706; 6616; 6616
190000000255; Sem lancamento; -
180000000319; 4200; 4200
80000000046; 23159; 23159
250000001873; 642.63; 642.63
170000000535; 85030; 85030
60000000017; 200; 109.2
70000000176; 2150; 2100
250000002167; Sem lancamento; -
100000000082; 1200; 1200
70000000420; 2450; 2439.9
190000001796; 104730.95; 104729.84
140000000555; Sem prestacao; Sem prestacao
130000000865; 1267482.43; 1833948.34
170000000405; 1000; 1000
130000001993; 16050; 16050
210000000326; 604701.74; 834853.61
210000000261; 12000; -
50000000215; 76691.1; 76691.1
130000000581; 9275; 9275
130000000650; 1959920.23; 1959914.73
230000000548; 1500; 1500
90000000125; 248640.4; 248640.4
190000002698; 1639.02; 1639.02
210000000153; 125339; 125335.42
50000000946; Sem prestacao; Sem prestacao
190000002738; Sem prestacao; Sem prestacao
70000000302; Sem prestacao; Sem prestacao
120000000194; 13450; 13450
110000000252; 3050; 3000
80000000468; 195155.81; 195155.81
250000003558; 515.88; 515.88
180000000017; 1448; 1448
190000002174; 4941.5; 4941.5
240000000259; 1239011.43; 1238776.87
140000000134; 54000; 54000
250000001897; 53597; 53591.15
50000000578; 8960; 8960
200000000038; Sem lancamento; -
200000000372; 13131.7; 13131.7
250000000253; 2600; 3750
190000002238; 86752.5; 86729.87
160000000758; 3677.5; 3677.5
190000001846; 102400; 102400
190000001206; 1960; 1960
190000001197; 1155; 1155
250000002029; 25700; 25801
250000002181; 1326380.24; 1326117.9
30000000070; 9133.76; 9133.76
100000000641; 5789.1; 5789.1
70000000309; 18105.46; 18090.99
200000000071; Sem prestacao; Sem prestacao
50000000306; 11448.61; 11448.61
190000001105; 16215; 16074.82
130000000261; Sem lancamento; -
30000000120; 6889.5; 6889.5
210000001012; 16759.15; 16745.79
50000000219; 4347.5; 4347.5
150000000241; Sem prestacao; Sem prestacao
160000000349; 190599.8; 190520.76
190000002394; 10177.5; 10177.5
150000000307; Sem lancamento; -
200000000136; 1975271.82; 1972584.8
190000001920; 700; 700
160000000336; 706038.86; 706038.86
250000002661; 23771.65; 23771.67
110000000102; 506215.68; 506015.68
40000000444; 19098.25; 19098.25
140000000221; Sem lancamento; -
190000001412; 4365; 4365
180000000300; Sem lancamento; -
180000000217; 226278.48; 226277.25
190000000108; 4234.71; 4234.71
130000000665; 4363338.65; 4362666.82
200000000152; 674833.2; 674739.68
140000000574; 262519.93; 262513.5
130000001519; 4480; 4480
250000001966; 4052.5; 4052.5
190000000603; Sem prestacao; Sem prestacao
210000000624; 13390; 13390
190000002868; 1718; 1718
250000000454; 55229.98; 55226.38
190000001240; 1582.5; 1582.5
10000000175; Sem prestacao; Sem prestacao
70000000396; 30674.14; 30674.14
170000000017; 950; 950
60000000383; 1300; 1300
250000000805; 128759.4; 74844.23
170000000617; 6000; 6000
260000000326; 600; 600
60000000502; 122229.72; 122229.72
50000000087; 217457.9; 215426.15
60000000573; 900; 900
30000000434; Sem prestacao; Sem prestacao
160000000515; 758.17; 758.17
60000000376; 2208; 2174.1
60000000675; 13227.51; 13225.91
190000001187; 952.5; 952.5
190000001993; 1192.08; 1192.08
210000000021; 3106.91; 3106.91
100000000493; 3607.05; 3607.05
50000000197; 20156.64; 20146.64
80000000569; 14649.01; 14649.01
130000001676; 1400; 1400
50000000664; Sem prestacao; Sem prestacao
220000000546; 5683.91; 5683.91
250000002518; 7339.2; 7339.2
250000000402; 56100.96; 56030.66
70000000620; 267820; 267820
250000000069; 1679901; 1679901
190000002015; 876965; 876965
250000000851; 2842.65; 2842.65
200000000046; 8016.3; 9166.3
90000000128; 21440.4; 21440.42
190000000098; 4843.39; 4843.39
130000000529; 126708.9; 126708.9
70000000592; 6170.75; 6170.75
70000000054; 9500; 9498
90000000519; Sem lancamento; -
30000000320; 4100; 4088.4
230000000175; 250; 250
210000000248; 10268; 10265.44
50000000375; Sem prestacao; Sem prestacao
190000000441; 2850; 2850
110000000521; 24468.13; 24468.13
130000001741; 99366; 81844.18
230000000091; 6465.6; 6465.6
70000001085; 2160; 2160
240000000106; 91333.63; 91333.63
250000002252; 1433.75; 1433.75
190000002537; 2986.5; 2986.5
170000000050; 400; 400
190000000054; 1448; 1448
170000000121; Sem lancamento; -
10000000096; 28846; 28712.85
100000000345; Sem lancamento; -
30000000223; 850; 850
140000000720; 5642.43; 5642.43
140000000077; Sem prestacao; Sem prestacao
140000001000; 3489; 5989
110000000229; Sem lancamento; -
210000001019; 14173.9; 14173.9
90000000514; Sem lancamento; -
190000001998; 4598.5; 4598.5
100000000148; 1200; 1200
100000000190; Sem prestacao; Sem prestacao
80000000298; 6832.5; 6831.77
250000000686; 30395; 30388.31
190000002758; 17409; 17409
190000000592; Sem lancamento; 210
130000001575; 93.6; 93.6
