Sequencial; Receitas; Despesas
190000002029; 3273.15; -
140000000070; 1440; -
50000000715; 633080; -
140000000406; 121261; -
230000000515; 9687.62; -
80000000102; 12072.5; -
70000000135; 14070.35; -
120000000443; 22743.8; -
140000000903; Sem lancamento; -
180000000322; 1800; -
20000000472; 900; -
190000001960; Sem prestacao; Sem prestacao
130000001037; 336893.72; -
250000001875; 1696.49; -
190000000714; 6300; -
130000001474; 7218.9; -
250000000955; 25264; -
140000000314; 1165; -
140000000458; 350755.45; -
240000000450; Sem lancamento; -
190000003128; Sem prestacao; Sem prestacao
70000000168; 12716; -
90000000593; 3820; -
90000000324; 1091442.41; -
190000001232; Sem prestacao; Sem prestacao
80000000254; Sem lancamento; -
10000000063; 1800; -
250000002412; Sem prestacao; Sem prestacao
250000002452; 14515.95; -
130000000001; 6277.2; -
220000000405; Sem prestacao; Sem prestacao
100000000463; Sem prestacao; Sem prestacao
250000002219; 3312.16; -
30000000212; 2256.52; -
40000000597; 275217.28; -
20000000385; 53022.08; -
220000000313; 1458.5; -
130000001457; Sem lancamento; -
160000000369; Sem lancamento; -
50000001086; Sem prestacao; Sem prestacao
250000002551; 37160.25; -
130000000593; 5279.25; -
190000000833; Sem lancamento; -
30000000202; 2500; -
130000001595; Sem prestacao; Sem prestacao
50000000848; 1200; -
50000000876; Sem lancamento; -
70000000740; 8316; -
160000001148; 141956.64; -
250000002296; 747.92; -
30000000190; 3790; -
160000000691; 1756.64; -
180000000144; Sem lancamento; -
200000000337; 189487.12; -
120000000075; 113140.5; -
120000000171; 1300; -
120000000345; 293171.6; -
70000000999; 1110; -
160000000689; Sem prestacao; Sem prestacao
200000000149; 330325; -
200000000292; 6397.08; -
90000000631; 1659.62; -
40000000703; 2450; -
220000000389; 139230; -
10000000179; 121950; -
250000001618; 99889.26; -
190000002191; Sem prestacao; Sem prestacao
140000000276; 1430; -
190000003270; 400; -
140000000952; 100; -
250000002626; 185015.3; -
190000000251; 6990.85; -
190000001936; 927.5; -
110000000150; Sem lancamento; -
190000002223; 6429.5; -
190000002716; Sem lancamento; -
240000000096; 283083.7; -
130000001750; 1560; -
160000000857; 2356.64; -
190000002034; 53422.5; -
250000001796; 237.5; -
60000000395; 1300; -
70000000877; 48309.92; -
150000000293; 265548.75; -
170000000588; Sem lancamento; -
190000000003; 553289; -
160000000928; 1956.64; -
100000000216; 1500; -
180000000120; 311250; -
150000000291; 4682.99; -
250000001511; 777081.48; -
250000001429; Sem prestacao; Sem prestacao
220000000582; 18558.61; -
30000000406; Sem prestacao; Sem prestacao
120000000502; 343091; -
160000001076; 115250; -
130000001146; Sem lancamento; -
130000000077; 5095.24; -
210000000898; 382.88; -
210000000340; 473348.16; -
250000001465; 19844.46; -
170000000388; Sem lancamento; -
130000001648; 1377.7; -
250000001117; 14266.96; -
250000001169; 18036.9; -
100000000286; Sem lancamento; -
160000000696; Sem lancamento; -
190000001694; 3350; -
10000000058; 48500; -
30000000491; Sem lancamento; -
100000000704; Sem lancamento; -
130000001008; 12680.9; -
130000001345; 17910; -
40000000253; 400; -
30000000079; Sem prestacao; Sem prestacao
70000000991; 1310; -
250000001598; 34866.99; -
250000003328; 1893; -
250000001998; 3733.89; -
210000000561; Sem lancamento; -
90000000370; 1550; -
210000000265; Sem lancamento; -
180000000197; 1000; -
30000000264; 3622; -
30000000303; 273613.55; -
210000000604; 55400; -
80000000588; Sem lancamento; -
140000000571; 3423.07; -
80000000422; 337123.94; -
150000000112; 3362.1; -
50000000575; 90795; -
90000000999; Sem lancamento; -
190000000644; 3544; -
160000000742; 6755.84; -
160000000333; 117410; -
90000001313; Sem prestacao; Sem prestacao
250000001588; 2320.34; -
250000002910; 38774.9; -
210000000462; 8100; -
200000000012; 1772.9; -
250000001649; 66995.08; -
90000000447; 3304; -
190000002087; 3052.5; -
240000000290; 5000; -
250000001076; Sem prestacao; Sem prestacao
210000000937; Sem lancamento; -
40000000514; Sem lancamento; -
250000000976; 5000; -
250000000358; 1395.6; -
130000001780; 8101.5; -
130000000781; 5714.7; -
200000000133; 709700; -
270000000401; Sem lancamento; -
130000000324; 2030; -
70000001035; 6860; -
120000000344; 139941.76; -
140000000434; 136783.23; -
190000000431; 4810; -
50000000756; 504580; -
90000001140; Sem lancamento; -
70000000439; 15302.9; -
230000000474; 11604.88; -
190000000776; 11623.4; -
250000003388; 593; -
250000002225; 14568; -
210000000661; 42085.31; -
190000000277; 1087.5; -
190000002479; 14675.54; -
70000000139; 5860.05; -
140000001061; 1090; -
190000001551; 104283.15; -
190000000407; 22120.64; -
190000002708; 1433; -
190000001095; 5287.5; -
250000001203; 7474.46; -
220000000423; 1118.4; -
20000000221; 22273.33; -
70000000256; 1270; -
130000000488; 89706.38; -
250000000219; 21119.55; -
250000001889; 644.52; -
30000000176; 3336; -
40000000257; 65693; -
70000000591; 220379.75; -
70000001165; 42254.39; -
250000002545; Sem prestacao; Sem prestacao
190000000819; Sem lancamento; -
260000000244; 59482; -
40000000804; 21021; -
190000003266; Sem lancamento; -
130000000243; 9475; -
240000000606; Sem lancamento; -
190000002245; Sem prestacao; Sem prestacao
150000000165; Sem lancamento; -
70000000645; 10000; -
80000000552; 1500.01; -
250000000534; 503514.41; -
140000001224; Sem prestacao; Sem prestacao
120000000561; 27612.82; -
80000000171; 26430.5; -
30000000295; Sem lancamento; -
90000000445; Sem lancamento; -
20000000218; 13023.33; -
140000000922; 182633.33; -
90000000531; Sem lancamento; -
60000000491; 2500; -
210000000030; 4300; -
220000000561; 25000; -
130000001287; 2171.11; -
210000000044; 12831.75; -
210000001024; 288273.41; -
70000000912; 1448; -
190000001510; Sem prestacao; Sem prestacao
250000003554; 515.88; -
250000001611; 3710.6; -
220000000565; 1448; -
220000000627; 11041.11; -
250000001371; 200; -
250000002379; 203958.75; -
250000000288; 3166.83; -
250000001207; Sem prestacao; Sem prestacao
140000000956; Sem lancamento; -
190000002099; 180406.14; -
250000003871; 2695; -
250000001155; 609489.36; -
20000000029; Sem lancamento; -
210000000168; 44039.51; -
230000000371; 16777.31; -
250000001877; 515.88; -
240000000100; 64236.65; -
130000001407; 7300; -
190000000130; 2400; -
110000000348; Sem prestacao; Sem prestacao
250000000546; 204407.79; -
150000000130; 1636; -
100000000929; Sem lancamento; -
250000003044; Sem lancamento; -
210000000150; 240305; -
190000001559; 810; -
240000000286; 486538.7; -
160000000025; 190; -
90000000106; 10382.52; -
210000000256; 27533.65; -
80000000255; 1100; -
20000000379; 4422.08; -
50000000997; Sem lancamento; -
160000001385; Sem lancamento; -
250000001505; 684062.55; -
250000003493; 2290; -
130000000206; 11051.66; -
190000002626; 749; -
190000002735; 952.5; -
270000000290; 1068389.14; -
100000000370; 423001.42; -
50000000049; 63610; -
50000000106; 189708.58; -
160000000050; 267075.26; -
250000000287; 2396; -
210000000630; Sem lancamento; -
30000000302; 600; -
230000000245; 6038.81; -
90000001014; 1167416; -
130000000736; 9652.2; -
190000000784; Sem prestacao; Sem prestacao
120000000051; 494494.39; -
130000000863; Sem lancamento; -
140000000376; 23442.33; -
140000001162; 6120; -
160000000127; 24136.64; -
60000000763; 147757.51; -
40000000739; Sem prestacao; Sem prestacao
190000003183; 18855; -
190000000866; Sem lancamento; -
170000000637; Sem lancamento; -
250000000798; 34711.4; -
90000001101; Sem prestacao; Sem prestacao
150000000653; 300; -
260000000054; 184527.61; -
210000000544; 67250; -
100000000078; Sem lancamento; -
250000000074; 111413.88; -
160000000985; 1200; -
60000000290; 750; -
40000000498; 541357; -
250000001734; 9505.05; -
250000000413; 5226.84; -
130000000156; 21860; -
210000000603; 350; -
210000000370; 4000; -
50000001078; Sem lancamento; -
10000000451; Sem lancamento; -
70000001503; 2701.05; -
170000000587; Sem lancamento; -
250000001108; Sem lancamento; -
160000000747; 2900; -
230000000431; 3864; -
250000002887; 4593; -
50000000323; 36951.78; -
250000000658; 64550.76; -
130000000808; 1500; -
250000000952; 20515; -
80000000016; 85527.91; -
170000000547; Sem prestacao; Sem prestacao
60000000950; Sem lancamento; -
250000002166; Sem prestacao; Sem prestacao
140000000449; 200; -
80000000223; 5400; -
170000000108; 467376.64; -
70000000419; 2031.35; -
120000000134; 21450; -
30000000490; Sem prestacao; Sem prestacao
80000000532; 31143.5; -
130000000214; 3625; -
60000000431; 2685.36; -
130000000955; 334569.11; -
40000000589; 14366.45; -
220000000604; Sem lancamento; -
170000000645; 140000; -
220000000503; 28000; -
210000000276; 54864.8; -
160000001389; Sem lancamento; -
210000000129; 40184; -
70000000417; 5106.29; -
10000000405; 331; -
140000000951; Sem lancamento; -
150000000187; 2700; -
140000000313; 8375; -
120000000472; 1068.86; -
170000000202; Sem lancamento; -
250000002728; Sem prestacao; Sem prestacao
270000000291; 192206.25; -
190000000037; 2189.5; -
110000000135; 98661.56; -
50000000200; 63470; -
170000000520; 6900.55; -
150000000412; 220557.31; -
250000001479; 126089.5; -
220000000243; 4947.83; -
250000001896; 4378.58; -
80000000402; 906440.75; -
190000003061; 800; -
40000000485; Sem lancamento; -
180000000276; 1000; -
30000000077; Sem lancamento; -
130000001561; Sem lancamento; -
80000000294; 7891; -
190000000211; 1667.5; -
250000001641; 354977.36; -
30000000357; Sem lancamento; -
100000000051; 925; -
20000000023; 2750.4; -
190000000462; 99650; -
190000001153; 8586.69; -
140000001049; 6075; -
40000000435; 14030; -
150000000278; 2198; -
160000000778; 3078.5; -
10000000322; Sem lancamento; -
80000000575; Sem lancamento; -
170000000582; Sem lancamento; -
250000000352; 2000.02; -
50000000649; 1550; -
220000000459; 600; -
250000001171; Sem lancamento; -
160000000610; 13076.64; -
190000001837; 24929.9; -
190000002481; 4425; -
190000002161; 25100.48; -
190000001590; 13222.5; -
10000000384; 5840; -
10000000489; 34769.53; -
90000000068; 11560.4; -
190000003294; 24185.5; -
10000000584; 322248; -
250000002714; Sem lancamento; -
120000000188; 607238.65; -
250000001926; 3139.5; -
250000000660; 26180.18; -
240000000468; 179909.3; -
130000001996; Sem lancamento; -
190000001028; Sem prestacao; Sem prestacao
100000000453; Sem lancamento; -
120000000494; Sem lancamento; -
160000000410; 48578.63; -
250000001374; 490; -
160000001157; 818; -
190000000915; 1352.5; -
20000000009; 1177; -
50000001159; 4000; -
60000000336; 14005; -
180000000054; 416779; -
130000001300; 39141.56; -
190000003048; 1352.5; -
250000002850; Sem lancamento; -
100000001087; Sem prestacao; Sem prestacao
30000000051; 77550; -
30000000397; 77000; -
210000000879; 1400; -
210000000419; 7107; -
210000000614; 14587; -
70000001406; Sem lancamento; -
250000003768; 20227.8; -
220000000213; Sem lancamento; -
120000000224; Sem lancamento; -
250000003922; Sem lancamento; -
80000000609; Sem prestacao; Sem prestacao
210000000399; 327650; -
210000000768; 2039.9; -
160000000469; 417990.97; -
20000000502; Sem lancamento; -
250000000459; Sem prestacao; Sem prestacao
130000000633; 4600; -
190000002148; Sem lancamento; -
50000000089; 121511.1; -
190000002216; 112359; -
190000001479; 4287.5; -
250000001185; 2090; -
210000000801; 4955.4; -
160000000700; Sem lancamento; -
160000000178; 2836.54; -
90000001088; 4135.7; -
130000001536; 11483; -
250000003021; Sem lancamento; -
250000001729; 94915.01; -
250000001885; 515.88; -
270000000310; 1020; -
90000000465; 3134; -
130000000631; 381424.37; -
230000000446; 24608; -
10000000443; 9102.5; -
250000003045; 27686.35; -
220000000229; 2541347.83; -
210000000409; Sem lancamento; -
250000001515; 20248.71; -
130000001217; 760; -
100000000541; Sem lancamento; -
250000002813; 502.5; -
210000000268; Sem lancamento; -
130000001132; 4000; -
170000000739; 5540; -
210000000450; 1265; -
30000000203; 13683.5; -
170000000302; 7373.67; -
130000000680; 1418428.18; -
130000002022; Sem prestacao; Sem prestacao
190000000654; 7500; -
170000000764; Sem lancamento; -
190000002464; 7835; -
250000000562; 3275547.93; -
250000001695; Sem prestacao; Sem prestacao
250000003376; 1282; -
250000003141; 11811.2; -
180000000218; 187381.75; -
80000000357; 623126.62; -
20000000125; Sem lancamento; -
250000001959; 6331.5; -
130000001551; 4717.5; -
270000000050; 28145.4; -
260000000111; 141497.73; -
130000000924; 131314.13; -
220000000289; 2958.5; -
250000001070; Sem lancamento; -
250000001793; 2847.4; -
180000000173; 8744; -
190000000710; Sem lancamento; -
190000002470; 217718.4; -
240000000269; Sem lancamento; -
140000000006; 1000; -
130000001888; Sem lancamento; -
190000001765; 1225; -
130000000597; Sem lancamento; -
210000000311; Sem prestacao; Sem prestacao
180000000231; 265325.48; -
130000000988; 220213.09; -
250000001533; Sem prestacao; Sem prestacao
150000000378; Sem lancamento; -
170000000057; 779070.14; -
220000000094; 296165; -
190000000858; 27110.68; -
250000000829; 19900.41; -
70000000261; 500; -
140000000719; 1115; -
190000000146; 1152.5; -
60000000587; 4690; -
130000001995; 150; -
30000000435; 900; -
40000000293; 1200; -
160000001130; Sem lancamento; -
190000001519; 18449.6; -
160000000998; 417389.5; -
130000001566; Sem lancamento; -
190000000790; Sem lancamento; -
190000001762; 396248; -
130000001437; 24925; -
130000001368; 3440; -
130000000259; 401769.01; -
250000002484; Sem prestacao; Sem prestacao
250000002906; Sem prestacao; Sem prestacao
60000000142; 15298.75; -
100000000549; 500; -
250000001761; 65; -
100000000640; 7400; -
90000001229; Sem lancamento; -
250000000525; 263941.9; -
220000000052; 564375.7; -
10000000172; 117551.17; -
210000000817; 222635.04; -
250000000023; 496811.4; -
10000000202; 164666.25; -
240000000309; 15000; -
140000001370; 18500; -
250000000865; 148543.42; -
240000000411; Sem lancamento; -
140000000905; Sem lancamento; -
170000000300; Sem prestacao; Sem prestacao
250000000362; 3280; -
250000001321; 2714931.47; -
250000000643; 3945479; -
200000000056; 2000; -
80000000688; 198980.76; -
260000000152; 128931.47; -
250000000549; 46114; -
220000000333; 76973.32; -
130000001828; Sem lancamento; -
240000000575; 50000; -
250000002468; 24085.4; -
50000000981; 2925; -
130000000525; 11057.38; -
250000001913; 6298; -
250000002735; 9664.5; -
250000000866; 29026.68; -
90000001212; 132.9; -
190000002156; 1813; -
190000001625; 6837.8; -
130000000891; 22723.92; -
190000001263; 1840; -
190000000504; 104554; -
30000000355; 2085; -
210000000542; 89615; -
90000000563; 119732.97; -
90000000310; 20000; -
230000000465; 80271.96; -
190000002469; 4495.04; -
190000003249; 1575; -
160000000853; 1750; -
250000002740; 10866.34; -
250000001290; Sem prestacao; Sem prestacao
250000001175; 106.1; -
250000001270; 1889061.88; -
130000000947; 610473.48; -
140000000360; Sem lancamento; -
190000002140; 29546; -
160000000706; 63271.44; -
190000000803; Sem prestacao; Sem prestacao
160000000521; 2010.89; -
240000000230; 601230.54; -
270000000222; 42088.58; -
250000001657; 16604.46; -
210000000465; 23840.25; -
180000000466; 3500; -
20000000343; 311777.26; -
170000000284; Sem lancamento; -
180000000294; 8744.4; -
190000002162; 6074; -
80000000359; 6591; -
270000000083; 20054; -
250000000899; 4000; -
250000003664; 5500; -
250000000019; 105766.38; -
250000001494; 967.42; -
190000001527; 2642.5; -
250000002599; 16519.55; -
250000000985; Sem prestacao; Sem prestacao
250000001578; 264264.86; -
250000002303; 7305.93; -
190000001596; 653216.25; -
150000000115; 7713.46; -
90000000727; Sem lancamento; -
100000000313; 100; -
210000000437; Sem lancamento; -
130000000901; 1600; -
70000000102; 1900; -
80000000176; Sem lancamento; -
190000002488; 372050.5; -
60000000013; Sem prestacao; Sem prestacao
60000000813; 1000; -
270000000008; 3192; -
130000000035; Sem lancamento; -
190000001890; 13690; -
190000001454; 2765208.99; -
70000000623; Sem prestacao; Sem prestacao
190000000656; 3490; -
90000001000; 1344530.4; -
10000000281; 7640; -
60000000289; 300; -
130000000004; 4959.4; -
250000003292; 3075; -
200000000106; -; Sem prestacao
250000003837; 4649.5; -
50000000646; 3858; -
170000000065; Sem lancamento; -
40000000207; 4001; -
70000000767; 5460; -
190000000406; 5250; -
60000000645; 228950; -
190000003115; Sem lancamento; -
190000001908; -; -
130000001932; 2772; -
130000001883; Sem lancamento; -
190000001742; Sem prestacao; Sem prestacao
230000000285; Sem prestacao; Sem prestacao
120000000062; 16117.25; -
80000000734; 611.26; -
80000000739; 410; -
70000000416; 385327.2; -
250000002736; 47055.34; -
250000002718; 29122.01; -
200000000214; 5768; -
70000000556; 27004; -
70000000369; 6339.74; -
250000000529; 869660.1; -
50000000416; 1001; -
120000000493; 2610.51; -
70000000830; 11240; -
60000000443; 5035; -
160000000471; 1629.24; -
260000000068; 19253.73; -
240000000184; 14145.3; -
40000000462; 750; -
250000000203; 17126; -
250000002320; 392.71; -
70000000599; 9772.4; -
250000000333; 22351.2; -
130000000523; 1000; -
160000000093; 668219.42; -
190000001844; 4900; -
140000001231; Sem prestacao; Sem prestacao
190000001980; 3722.5; -
170000000245; 1000; -
190000001871; 206564.15; -
190000001066; 3.9; -
240000000514; 8200; -
240000000713; 7160; -
130000000728; 400; -
260000000270; 4000; -
70000000897; 13648.7; -
140000000139; 6914.9; -
110000000452; Sem lancamento; -
80000000846; 7143; -
170000000510; Sem lancamento; -
140000000324; 30369.49; -
40000000716; Sem lancamento; -
50000000388; 441796.11; -
190000001927; 1855; -
250000003005; 53670.51; -
190000001049; 3620; -
240000000308; 422842; -
130000000513; Sem prestacao; Sem prestacao
140000001165; Sem prestacao; Sem prestacao
150000000149; Sem lancamento; -
180000000147; 103429.98; -
130000001908; 8537.41; -
190000001660; 3270; -
250000001862; 642.63; -
30000000201; 26160; -
130000000816; 4870.6; -
250000002991; 2987; -
20000000096; 5320; -
100000000610; 1200; -
190000002418; 39065; -
190000000701; Sem lancamento; -
250000000505; 90108.64; -
250000001928; 666.1; -
210000000539; 16726; -
130000000733; 11000; -
20000000387; 5000.08; -
10000000761; 321400; -
240000000118; 4855.13; -
120000000127; 20300; -
130000001274; 7289.26; -
180000000327; 77718; -
210000001064; 100; -
20000000208; 6663.8; -
130000000064; 22206.98; -
250000002687; 15872.49; -
160000000431; 41224.03; -
80000000724; 13813.25; -
270000000041; 6500; -
160000000908; 600; -
160000000399; Sem lancamento; -
120000000556; 22812.82; -
40000000864; Sem prestacao; Sem prestacao
230000000307; 3670.11; -
50000000815; 16755; -
190000001331; 1460; -
150000000089; Sem prestacao; Sem prestacao
190000002759; 700; -
220000000220; Sem lancamento; -
30000000116; 232103; -
130000000575; 2046; -
250000003291; 1055; -
130000000664; 66210.46; -
40000000642; 10554.48; -
260000000089; 263251.1; -
240000000750; 205.13; -
130000001049; 323249.9; -
190000002249; 1307.5; -
190000001280; Sem lancamento; -
250000001435; 580934.84; -
250000001409; 88599.2; -
40000000508; 161561.1; -
230000000314; 8368.8; -
250000001086; 13952; -
140000000556; 4657.43; -
210000000637; 1463548.54; -
270000000150; 1617.91; -
180000000385; 3900; -
130000001101; Sem lancamento; -
140000000440; 43320.43; -
250000003303; 1093; -
130000001444; 41117; -
230000000073; 6329.6; -
240000000588; Sem lancamento; -
150000000231; Sem lancamento; -
10000000313; 2087.3; -
250000000426; 146483.82; -
190000003111; 1583; -
250000002758; 487.5; -
150000000162; 297911.06; -
250000002018; 1008241.81; -
130000001137; Sem lancamento; -
170000000101; 31560; -
250000002154; 850; -
230000000080; 8841.6; -
70000000698; 3700; -
140000000289; 120; -
60000000085; Sem prestacao; Sem prestacao
60000000352; 3500; -
90000000882; 462940; -
40000000625; 14063.9; -
260000000246; 275256.01; -
80000000476; Sem lancamento; -
10000000166; 405006.67; -
220000000442; 40502.51; -
60000000521; Sem lancamento; -
120000000510; 68058.99; -
90000000413; 800; -
220000000435; 600; -
250000001547; 17714.43; -
60000000372; 10390; -
70000000577; 10040.23; -
200000000201; 4114.42; -
150000000288; 5083.49; -
250000002011; 10924.09; -
160000001233; Sem lancamento; -
200000000238; 1448; -
250000002210; Sem lancamento; -
180000000421; 1362; -
80000000636; 2159.26; -
190000000269; 3180; -
10000000575; Sem prestacao; Sem prestacao
130000001687; 351592.95; -
250000002691; 22408.39; -
70000000348; 2639.85; -
240000000605; Sem lancamento; -
130000001208; 48615; -
250000002856; 625; -
30000000036; 300; -
130000001904; 950; -
80000000785; 5582.5; -
250000000727; 7642; -
170000000023; Sem lancamento; -
60000000954; Sem lancamento; -
140000000043; Sem lancamento; -
40000000140; 2081; -
70000001241; 6825; -
80000000822; Sem prestacao; Sem prestacao
160000001050; 8804.5; -
110000000388; 8858.25; -
50000000264; 1000; -
250000003541; Sem lancamento; -
170000000685; 271252.86; -
170000000418; 5840; -
100000000180; Sem prestacao; Sem prestacao
80000000323; 3506; -
50000000985; Sem lancamento; -
250000003314; 593; -
10000000500; Sem lancamento; -
130000001150; Sem lancamento; -
230000000309; 2497.6; -
170000000342; 2616; -
230000000351; 5606.91; -
190000001571; 1965; -
110000000226; Sem lancamento; -
100000000460; Sem lancamento; -
220000000010; Sem lancamento; -
190000000774; Sem prestacao; Sem prestacao
190000002085; 3052.5; -
250000003663; 11576; -
250000001789; 9341.25; -
220000000400; 4631.71; -
130000000442; 4205; -
20000000129; Sem lancamento; -
200000000137; 918149.57; -
150000000313; Sem lancamento; -
80000000032; 6854.9; -
90000000894; 134; -
160000001292; 1756.64; -
60000000983; Sem prestacao; Sem prestacao
40000000606; 750; -
210000000769; 4039.9; -
130000001011; 1673002.57; -
110000000104; 366242.58; -
190000001606; 4005835.86; -
90000001015; 1574460.81; -
200000000235; 13545.04; -
190000000231; Sem prestacao; Sem prestacao
140000000240; 200; -
190000002145; 19971.5; -
240000000510; Sem lancamento; -
70000000791; 1500; -
70000000918; 31407.5; -
130000000041; 5104.4; -
100000000574; 2000; -
250000003506; Sem lancamento; -
230000000159; 13871.11; -
130000000027; Sem prestacao; Sem prestacao
250000001741; 27399; -
250000002460; 3000; -
60000000833; 11048.82; -
100000000552; Sem prestacao; Sem prestacao
220000000234; 28553.21; -
250000000835; 206266.24; -
200000000260; 1448; -
90000001096; 10556; -
80000000321; 6384; -
270000000024; 1500; -
240000000113; 471.1; -
70000000963; 2989.25; -
190000000011; 8199; -
250000003889; Sem prestacao; Sem prestacao
250000001341; Sem lancamento; -
250000002875; 122.5; -
170000000448; 1840; -
260000000125; 1448; -
70000001061; 1110; -
190000003189; 1737.5; -
40000000128; 99677.2; -
100000000563; 963839.69; -
190000001663; 3820; -
190000000808; 1010; -
30000000134; 25233.5; -
250000003776; 8413.58; -
120000000108; 286748; -
270000000080; 50205; -
130000001229; 1349593.94; -
250000001211; 1862.75; -
130000001576; Sem lancamento; -
250000003487; Sem prestacao; Sem prestacao
250000002299; 4785.01; -
160000001325; 6107.14; -
250000000265; 5252; -
130000000145; 1150; -
140000000018; 12470; -
180000000183; 21533.2; -
80000000238; 5000; -
190000000276; Sem prestacao; Sem prestacao
270000000018; 8014.2; -
220000000221; Sem prestacao; Sem prestacao
230000000501; Sem prestacao; Sem prestacao
60000000890; 4870; -
60000000981; 1450; -
250000002515; Sem lancamento; -
270000000582; Sem lancamento; -
40000000660; 9990; -
170000000225; Sem prestacao; Sem prestacao
200000000240; Sem prestacao; Sem prestacao
170000000170; 13837.62; -
90000000373; 3020.03; -
10000000372; 749; -
190000001135; 5476.69; -
240000000031; Sem prestacao; Sem prestacao
30000000196; Sem lancamento; -
30000000166; 1640; -
250000000385; 23844.74; -
250000003324; Sem prestacao; Sem prestacao
130000000613; 1243018.21; -
130000000888; 850; -
250000001114; Sem lancamento; -
130000000774; 38488.15; -
250000000111; 3029; -
210000000907; Sem lancamento; -
120000000313; 9500; -
250000003107; 226996.31; -
210000001178; Sem lancamento; -
210000000580; 10490; -
210000000669; 10945.5; -
160000001062; Sem lancamento; -
80000000269; 9330; -
140000000707; 350; -
240000000564; 671.05; -
250000003900; 5626; -
250000000943; 58430.6; -
210000000330; 28042.85; -
250000000817; 1357977.77; -
50000000028; 3400; -
250000000055; 33389.98; -
250000003756; 10711.78; -
250000001752; 1510; -
10000000226; 27251.09; -
220000000393; 98290; -
220000000255; 68958.5; -
190000002943; 1136.5; -
230000000561; 7484.51; -
70000001484; 587000; -
90000000799; 665; -
140000000121; 2523.57; -
240000000543; 2171.05; -
240000000125; 205.13; -
110000000424; 2759.18; -
90000000533; 1000; -
70000001159; 88986.33; -
70000000275; 750; -
120000000172; Sem prestacao; Sem prestacao
220000000315; Sem lancamento; -
190000001360; 840; -
120000000225; 27550; -
70000000672; 844691; -
50000000531; 871; -
10000000338; 1074; -
230000000489; 8588.99; -
190000003296; 8023.11; -
210000000805; 5120.5; -
90000000378; Sem lancamento; -
220000000027; 350; -
70000000046; 111850; -
50000000538; 8400; -
270000000250; 12526.9; -
140000000020; 800; -
270000000362; 9099.19; -
270000000113; Sem prestacao; Sem prestacao
40000000566; 722119.07; -
250000001312; 38740.85; -
190000002839; 79443.9; -
210000000812; 2724.5; -
90000000380; 47200; -
80000000745; Sem prestacao; Sem prestacao
190000000230; 1271246.22; -
70000001442; 2580; -
80000000638; 611.26; -
210000000066; 23618; -
90000000390; 2340; -
40000000065; 1720; -
240000000028; Sem lancamento; -
70000000536; 5062.3; -
200000000045; 2899; -
250000000979; 3868; -
250000002810; 184.8; -
70000000496; 8476.38; -
240000000674; 2604.64; -
240000000337; 149034; -
240000000025; 8242; -
130000001538; Sem lancamento; -
10000000073; 28590.4; -
130000000116; 3677.5; -
180000000065; 5462; -
60000000149; 17000; -
230000000267; 10859.53; -
170000000382; 4850; -
40000000963; 12397.5; -
60000000379; 3600; -
70000000475; 26966.56; -
160000000754; 25225.22; -
250000001356; 59925.29; -
150000000045; Sem prestacao; Sem prestacao
250000003885; 2707.62; -
190000001327; 20233.4; -
130000001211; 18725; -
160000000774; 384646.52; -
110000000261; 61972.55; -
40000000051; 5700; -
10000000590; 127426; -
40000000942; 13510; -
250000002377; 55905; -
220000000181; 201539.95; -
220000000285; 130; -
250000000762; 1168.85; -
130000000735; 7595; -
130000002000; Sem prestacao; Sem prestacao
250000003375; 1222.5; -
250000003930; Sem lancamento; -
120000000646; 11451; -
50000001087; Sem lancamento; -
190000003027; 3150; -
50000000217; 11000; -
40000000943; Sem lancamento; -
240000000389; 53000; -
240000000083; 550; -
130000000133; 441476.2; -
250000002589; 22959.91; -
130000001179; 6050; -
180000000109; 4572; -
190000002756; 348120; -
160000000352; 12095; -
230000000089; 347.4; -
210000000855; Sem prestacao; Sem prestacao
250000003549; 515.88; -
190000001761; 20015.07; -
170000000379; Sem lancamento; -
50000000426; 44865.78; -
180000000114; 266375.94; -
130000001240; 8236.6; -
40000000638; Sem prestacao; Sem prestacao
50000000144; 481625.43; -
50000000154; 461799.22; -
90000000948; Sem lancamento; -
60000000578; Sem lancamento; -
250000001010; Sem lancamento; -
200000000329; 600; -
150000000279; Sem lancamento; -
160000001156; 159154.34; -
250000000142; 5850; -
240000000077; 1169.5; -
240000000166; 185571.32; -
190000003147; Sem lancamento; -
250000000949; Sem lancamento; -
20000000266; 746398.16; -
250000000076; 48900.96; -
100000000582; 7315.67; -
40000000147; Sem lancamento; -
40000000164; 442410.62; -
250000001382; 200; -
170000000446; 1840; -
180000000105; 287319; -
90000001165; 720683.27; -
190000000366; 13815; -
190000002632; Sem prestacao; Sem prestacao
80000000340; 1100; -
200000000162; 344898; -
240000000439; 43591.38; -
120000000114; Sem lancamento; -
250000000870; Sem prestacao; Sem prestacao
270000000066; 351100; -
160000000682; 2680.64; -
60000000725; 378457.51; -
80000000367; Sem lancamento; -
60000000921; 1500; -
10000000466; 41630; -
70000000415; 2240; -
190000000993; Sem lancamento; -
190000001301; Sem lancamento; -
50000000273; 1200; -
60000000615; Sem lancamento; -
160000000798; 2696; -
250000002301; 432.92; -
220000000095; 38260; -
180000000375; Sem prestacao; Sem prestacao
220000000321; 1458.51; -
190000001417; 60445.04; -
160000000438; 818.17; -
110000000035; 64602.64; -
190000000367; 90673.5; -
190000002745; Sem lancamento; -
130000000252; 75; -
